Year,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
2015,74,3,1,1,4,0,4,44,37,14945
2017,78,3,0,1,4,0,4,41,33,14795
2017,78,3,0,1,4,0,4,41,33,12995
2017,78,3,1,1,4,0,4,43,37,14195
2017,78,3,1,1,4,0,4,43,37,15995
2017,78,3,1,1,4,0,4,43,37,16495
2015,240,4,1,1,4,0,6,29,20,46030
2015,240,4,1,2,4,0,6,26,19,35595
2015,240,4,1,1,4,0,6,29,20,33100
2015,240,4,1,2,4,0,6,26,19,48525
2016,240,4,1,1,4,0,6,29,20,46455
2016,240,4,1,2,4,0,6,26,19,42955
2016,240,4,1,2,4,0,6,26,19,48950
2016,240,4,1,1,4,0,6,29,20,40460
2016,240,4,1,1,4,0,6,29,20,33260
2016,240,4,1,2,4,0,6,26,19,39585
2016,240,4,1,1,4,0,6,29,20,37090
2016,240,4,1,2,4,0,6,26,19,35755
2017,240,4,1,2,4,0,6,25,19,41895
2017,240,4,1,1,4,0,6,28,21,35720
2017,240,4,1,2,4,0,6,25,19,35130
2017,240,4,1,1,4,0,6,28,21,32720
2017,240,4,1,1,4,0,6,28,21,39485
2017,240,4,1,2,4,0,6,25,19,38125
2017,240,4,1,1,4,0,6,28,21,45475
2017,240,4,1,2,4,0,6,25,19,47880
2014,304,6,1,1,4,2,2,28,19,38850
2014,304,6,1,2,4,2,2,26,18,40845
2014,365,6,1,2,4,2,2,25,17,45840
2015,365,6,1,2,4,2,2,25,17,45840
2015,305,6,1,1,4,2,2,28,19,38850
2015,305,6,1,2,4,2,2,26,18,40845
2016,350,6,1,2,4,2,2,24,17,41005
2016,350,6,1,1,4,2,2,26,17,39010
2016,365,6,1,2,4,2,2,24,16,46000
2015,365,6,1,2,4,2,3,23,16,45205
2015,303,6,1,1,4,2,3,25,17,43210
2016,303,6,1,1,4,2,3,24,16,43370
2016,365,6,1,2,4,2,3,21,15,45365
2017,303,6,1,1,4,2,3,24,16,43530
2017,365,6,1,2,4,2,3,21,15,49025
2015,305,6,1,2,4,1,6,23,17,40850
2015,305,6,1,1,4,1,6,26,18,38900
2016,303,6,1,2,4,1,6,26,17,44045
2016,303,6,1,2,4,1,6,26,17,47810
2016,303,6,1,1,4,1,6,26,17,53475
2016,303,6,1,1,4,1,6,26,17,38260
2016,303,6,1,2,4,1,6,26,17,55970
2016,303,6,1,1,4,1,6,26,17,45315
2016,303,6,1,2,4,1,6,26,17,40755
2016,303,6,1,1,4,1,6,26,17,41550
2017,303,6,1,1,4,1,6,25,17,38260
2017,303,6,1,2,4,1,6,23,16,44045
2017,303,6,1,2,4,1,6,23,16,48055
2017,303,6,1,1,4,1,6,25,17,45560
2017,303,6,1,1,4,1,6,25,17,53475
2017,303,6,1,2,4,1,6,23,16,40755
2017,303,6,1,1,4,1,6,25,17,41550
2017,303,6,1,2,4,1,6,23,16,55970
2011,191,4,1,1,4,1,2,36,41,34645
2015,231,4,1,1,4,1,2,33,22,45555
2015,231,4,1,1,4,1,2,33,22,35190
2015,188,4,1,1,4,1,2,39,41,35190
2015,231,4,1,2,4,1,2,31,22,37080
2015,188,4,1,1,4,1,2,39,41,45555
2015,231,4,1,2,4,1,2,31,22,47445
2016,231,4,1,2,4,1,2,31,22,37080
2016,188,4,1,1,4,1,2,39,41,45605
2016,231,4,1,1,4,1,2,33,22,45605
2016,231,4,1,2,4,1,2,31,22,47495
2016,188,4,1,1,4,1,2,39,41,35190
2016,231,4,1,1,4,1,2,33,22,35190
2017,,4,1,1,4,1,2,38,41,35010
2017,245,4,1,2,4,1,2,28,20,36900
2017,,4,1,1,4,1,2,38,41,39510
2017,245,4,1,1,4,1,2,31,21,39510
2017,245,4,1,2,4,1,2,28,20,49560
2017,245,4,1,1,4,1,2,31,21,35010
2017,245,4,1,2,4,1,2,28,20,41400
2017,245,4,1,1,4,1,2,31,21,47670
2017,,4,1,1,4,1,2,38,41,36760
2017,245,4,1,1,4,1,2,31,21,36760
2017,,4,1,1,4,1,2,38,41,47670
2017,245,4,1,2,4,1,2,28,20,38650
2000,342,8,1,2,4,1,6,16,12,5650
2014,,0,2,0,4,2,2,90,88,79900
2014,,0,2,0,4,2,2,97,94,69900
2014,,0,2,2,4,2,2,94,86,104500
2014,,0,2,0,4,2,2,90,88,93400
2015,,0,2,0,4,2,2,97,94,69900
2015,,0,2,2,4,2,2,102,101,75000
2015,,0,2,2,4,2,2,106,95,85000
2015,,0,2,2,4,2,2,98,89,105000
2015,,0,2,0,4,2,2,90,88,80000
2016,,0,2,2,,2,2,105,102,79500
2016,,0,2,2,,2,2,101,98,66000
2016,,0,2,2,,2,2,105,92,134500
2016,,0,2,0,,2,2,100,97,74500
2016,,0,2,2,,2,2,107,101,71000
2016,,0,2,2,4,2,2,102,101,75000
2016,,0,2,2,4,2,2,107,101,89500
2016,,0,2,2,4,2,2,100,91,112000
2016,,0,2,0,4,2,2,90,88,70000
1990,150,6,1,1,4,1,2,24,15,2000
1990,150,6,1,1,4,1,2,24,15,2000
1991,150,6,1,1,4,1,2,24,16,2000
1991,150,6,1,1,4,1,2,24,16,2000
1992,150,6,1,1,4,1,2,24,16,2000
1992,150,6,1,1,4,1,2,24,16,2000
2006,201,6,1,1,4,1,8,23,16,24250
2006,196,6,1,2,4,1,8,21,15,27750
2003,185,6,1,1,4,1,8,24,17,26140
2003,185,6,1,2,4,1,8,22,16,33790
2003,185,6,1,1,4,0,8,24,17,25815
2003,185,6,1,2,4,1,8,22,16,30540
2003,185,6,1,1,4,1,8,24,17,27590
2003,185,6,1,1,4,0,8,24,17,24165
2003,185,6,1,1,4,1,8,24,17,29740
2004,185,6,1,1,4,0,8,24,17,23335
2004,185,6,1,2,4,1,8,22,16,31035
2004,185,6,1,1,4,1,8,24,17,25885
2004,185,6,1,1,4,1,8,24,17,30235
2005,200,6,1,2,4,1,8,21,15,30210
2005,185,6,1,1,4,1,8,23,16,26040
2005,200,6,1,1,4,1,8,23,16,24520
2005,200,6,1,1,4,1,8,23,16,27890
2005,185,6,1,1,4,1,8,23,16,30420
2005,200,6,1,2,4,1,8,21,15,27700
2005,180,6,1,1,2,1,0,29,19,22280
2005,200,6,1,1,2,1,0,28,18,24690
2005,240,6,1,1,2,1,0,26,17,28355
2006,242,6,1,1,2,1,0,26,18,24930
2006,211,6,1,1,2,1,0,29,19,20830
2006,303,8,1,1,2,1,0,26,16,26330
2006,211,6,1,1,2,1,0,29,19,20330
2006,242,6,1,1,2,1,0,26,18,23430
2007,303,8,1,1,2,1,0,24,16,27740
2007,211,6,1,1,2,1,0,29,19,22625
2007,211,6,1,1,2,1,0,29,19,21015
2002,197,6,1,0,4,1,6,20,15,27607
2002,165,6,1,3,4,1,6,19,15,27777
2002,197,6,1,3,4,1,6,17,14,29627
2002,165,6,1,0,4,1,6,21,16,22777
2002,197,6,1,3,4,1,6,17,14,32887
2002,197,6,1,0,4,1,6,20,15,31317
2002,165,6,1,3,4,1,6,19,15,25087
2002,165,6,1,0,4,1,6,21,16,25637
2003,165,6,1,3,4,1,6,19,15,27777
2003,165,6,1,3,4,1,6,19,15,25217
2003,197,6,1,0,4,1,6,20,15,27607
2003,165,6,1,0,4,1,6,21,16,22907
2003,197,6,1,3,4,1,6,17,14,32887
2003,197,6,1,3,4,1,6,17,14,29627
2003,165,6,1,0,4,1,6,21,16,25637
2003,197,6,1,0,4,1,6,20,15,31317
2004,197,6,1,0,4,1,6,19,15,26199
2004,197,6,1,3,4,1,6,17,14,25999
2004,197,6,1,3,4,1,6,17,14,28199
2004,197,6,1,0,4,1,6,19,15,23999
2004,215,6,1,3,4,1,6,18,13,34999
2005,215,6,1,3,4,1,6,17,13,35799
2006,215,6,1,3,4,1,6,17,13,36159
2012,592,8,3,0,2,0,0,22,15,229000
2013,616,8,3,0,2,0,0,22,15,239400
2004,200,6,1,1,4,0,8,23,16,28460
2004,200,6,1,1,4,0,8,23,16,23490
2005,200,6,1,1,4,0,8,23,16,28515
2005,200,6,1,1,4,0,8,23,16,22115
2005,200,6,1,1,4,0,8,23,16,22950
2006,200,6,1,1,4,0,8,23,16,28515
2006,200,6,1,1,4,0,8,23,16,22950
2006,200,6,1,1,4,0,8,23,16,22115
2003,138,4,3,0,2,0,1,30,22,25645
2003,138,4,0,0,2,0,1,29,23,24645
2004,138,4,3,0,2,0,1,30,23,25895
2004,138,4,0,0,2,0,1,29,23,24895
2005,138,4,3,0,2,0,1,30,23,26145
2005,138,4,0,0,2,0,1,29,23,25145
1993,135,4,0,0,2,0,0,26,19,2000
1993,200,4,0,0,2,0,0,25,18,2078
1994,200,4,0,0,2,0,0,25,18,2254
1994,135,4,0,0,2,0,0,26,19,2000
1995,135,4,0,0,2,0,0,26,19,2038
1995,200,4,0,0,2,0,0,25,18,2462
2014,505,8,1,0,4,2,2,18,11,298900
2015,505,8,1,0,4,2,2,18,11,303700
2016,505,8,1,0,4,2,2,18,11,303700
2016,530,8,1,0,4,2,2,18,11,335600
2012,265,6,1,2,2,1,14,22,17,44540
2013,265,6,1,2,2,1,14,22,17,44540
2014,265,6,1,2,2,1,14,22,17,41995
2015,260,6,1,1,4,1,6,28,21,39000
2015,260,6,1,2,4,1,6,28,21,38550
2015,260,6,1,2,4,1,6,28,21,40600
2015,260,6,1,1,4,1,6,28,21,36950
2015,260,6,1,2,4,1,6,28,21,34220
2015,260,6,1,1,4,1,6,28,21,29560
2015,260,6,1,1,4,1,6,28,21,32620
2015,260,6,1,2,4,1,6,28,21,31160
2016,260,6,1,2,4,1,6,28,21,34400
2016,260,6,1,1,4,1,6,28,21,39180
2016,250,4,1,2,4,1,6,30,26,41730
2016,260,6,1,1,4,1,6,28,21,32800
2016,260,6,1,2,4,1,6,28,21,38730
2016,260,6,1,1,4,1,6,28,21,29740
2016,260,6,1,2,4,1,6,28,21,40780
2016,260,6,1,2,4,1,6,28,21,31340
2016,250,4,1,1,4,1,6,31,28,42180
2016,260,6,1,1,4,1,6,28,21,37130
2016,250,4,1,1,4,1,6,31,28,40130
2016,250,4,1,2,4,1,6,30,26,43780
2017,260,6,1,1,4,1,6,28,21,29740
2017,260,6,1,2,4,1,6,28,21,31340
2017,260,6,1,1,4,1,6,28,21,37130
2017,260,6,1,2,4,1,6,28,21,38730
2017,260,6,1,2,4,1,6,28,21,34400
2017,260,6,1,1,4,1,6,28,21,32800
2017,260,6,1,2,4,1,6,28,21,40780
2017,260,6,1,1,4,1,6,28,21,39180
2008,632,12,0,2,2,0,0,13,8,336400
2008,632,12,0,2,2,0,1,13,8,369200
2008,632,12,3,2,2,0,0,14,9,345400
2008,632,12,3,2,2,0,1,14,9,378200
2009,631,12,0,2,2,0,1,13,8,382400
2009,631,12,0,2,2,0,0,13,8,354000
2009,631,12,3,2,2,0,0,14,9,364000
2009,631,12,3,2,2,0,1,14,9,392400
2010,670,12,3,2,2,0,0,14,9,450000
1997,305,8,0,0,2,0,1,24,16,3550
1997,305,8,0,0,2,0,0,24,16,3206
1998,305,8,0,0,2,0,0,24,16,3654
1998,305,8,0,0,2,0,1,24,16,4059
1999,320,8,0,0,2,0,0,22,15,4584
1999,320,8,0,0,2,0,1,22,15,5193
2015,435,8,0,0,2,1,1,25,15,41800
2015,300,6,0,0,2,1,1,28,17,29300
2015,310,4,0,0,2,1,1,31,22,34800
2015,310,4,0,0,2,1,0,31,22,25300
2015,435,8,0,0,2,1,0,25,15,46170
2015,435,8,0,0,2,1,0,25,15,32300
2015,300,6,0,0,2,1,0,28,17,23800
2015,310,4,0,0,2,1,0,31,22,29300
2015,435,8,0,0,2,1,0,25,15,36300
2016,435,8,0,0,2,1,0,25,15,36395
2016,435,8,0,0,2,1,0,25,15,32395
2016,300,6,0,0,2,1,0,28,17,24145
2016,310,4,0,0,2,1,1,29,20,35145
2016,310,4,0,0,2,1,0,31,22,29645
2016,435,8,0,0,2,1,1,25,15,41895
2016,300,6,0,0,2,1,1,28,17,29645
2016,310,4,0,0,2,1,0,31,22,25645
2017,310,4,0,0,2,1,0,30,21,25645
2017,300,6,0,0,2,1,0,27,18,24645
2017,310,4,0,0,2,1,0,30,21,29645
2017,435,8,0,0,2,1,1,23,14,42145
2017,435,8,0,0,2,1,0,25,15,36645
2017,310,4,0,0,2,1,1,27,21,35145
2017,435,8,0,0,2,1,0,25,15,32645
1993,130,6,0,1,2,0,5,26,20,2000
1993,88,4,0,1,2,0,5,32,24,2000
1993,130,6,0,1,2,0,5,26,20,2000
1994,130,6,0,1,2,0,5,26,20,2000
1994,88,4,0,1,2,0,5,34,25,2000
1995,88,4,0,1,2,0,5,34,25,2000
2014,158,4,1,0,2,0,1,28,21,27505
2014,158,4,1,0,2,0,1,28,21,30550
2014,158,4,1,0,2,0,1,28,21,29265
2014,167,4,0,0,2,0,1,28,21,26905
2014,167,4,0,0,2,0,1,28,21,28665
2014,158,4,1,0,2,0,1,28,21,25980
2014,167,4,0,0,2,0,1,28,21,27550
2014,167,4,0,0,2,0,1,28,22,23720
2014,158,4,1,0,2,0,1,28,21,28650
2014,167,4,0,0,2,0,1,28,21,29450
2015,158,4,1,0,2,0,1,28,21,28650
2015,167,4,0,0,2,0,1,28,21,27550
2015,158,4,1,0,2,0,1,28,21,29265
2015,167,4,0,0,2,0,1,28,22,23970
2015,167,4,0,0,2,0,1,28,21,29450
2015,158,4,1,0,2,0,1,28,21,30550
2015,158,4,1,0,2,0,1,28,21,27505
2015,167,4,0,0,2,0,1,28,21,26905
2015,158,4,1,0,2,0,1,28,21,26230
2015,167,4,0,0,2,0,1,28,21,32205
2015,158,4,1,0,2,0,1,28,21,32655
2015,167,4,0,0,2,0,1,28,21,28665
2016,155,4,0,0,2,0,1,34,27,28600
2016,155,4,1,0,2,0,1,36,27,26395
2016,155,4,1,0,2,0,1,36,27,29330
2016,155,4,1,0,2,0,1,36,27,31270
2016,155,4,0,0,2,0,1,34,27,30065
2016,155,4,0,0,2,0,1,34,27,24915
1995,164,6,0,1,2,0,0,24,18,2000
1995,118,4,0,1,2,0,0,31,23,2000
1996,164,6,0,1,2,0,0,24,18,2000
1996,118,4,0,1,2,0,0,31,23,2000
1996,164,6,0,1,2,0,0,24,18,2000
1997,164,6,0,1,2,0,0,24,18,2000
1997,114,4,0,1,2,0,0,31,23,2000
1992,155,6,0,3,2,0,7,20,15,2000
1992,155,6,0,0,2,0,7,20,15,2000
1992,155,6,0,0,2,0,7,20,15,2000
1992,155,6,0,3,2,0,7,20,15,2000
1993,160,6,0,3,2,0,7,21,16,2000
1993,160,6,0,0,2,0,7,21,16,2000
1993,160,6,0,0,2,0,7,21,16,2000
1993,160,6,0,3,2,0,7,21,16,2000
1994,160,6,0,0,2,0,7,19,14,2000
1994,160,6,0,0,2,0,7,19,14,2000
1994,160,6,0,3,2,0,7,18,14,2000
1994,160,6,0,3,2,0,7,18,14,2000
2015,365,6,1,3,4,2,6,20,15,65055
2015,365,6,1,3,4,2,6,19,15,67220
2015,365,6,1,0,4,2,6,22,16,61480
2015,365,6,1,0,4,2,6,20,15,63645
2016,380,6,1,0,4,2,6,22,16,63195
2016,380,6,1,3,4,2,6,19,15,76650
2016,380,6,1,3,4,2,6,19,15,69135
2016,380,6,1,0,4,2,6,20,15,65560
2016,380,6,1,0,4,2,6,20,15,73645
2016,380,6,1,3,4,2,6,20,15,74260
2016,380,6,1,3,4,2,6,20,15,66770
2016,380,6,1,0,4,2,6,22,16,71260
2017,380,6,1,0,4,2,6,20,15,65560
2017,380,6,1,0,4,2,6,21,15,71260
2017,380,6,1,3,4,2,6,20,15,66770
2017,380,6,1,0,4,2,6,21,15,63195
2017,380,6,1,3,4,2,6,19,15,69135
2017,380,6,1,3,4,2,6,19,15,76645
2017,380,6,1,0,4,2,6,20,15,73650
2017,380,6,1,3,4,2,6,20,15,74260
2003,215,4,0,1,4,0,2,27,19,19450
2003,132,4,0,1,4,0,2,32,25,13030
2003,150,4,0,1,4,0,2,32,25,17085
2003,132,4,0,1,4,0,2,32,25,15340
2004,132,4,1,1,4,0,2,29,22,14315
2004,150,4,0,1,4,0,2,32,25,17640
2004,132,4,0,1,4,0,2,32,25,15800
2004,225,4,0,1,4,0,2,28,19,20450
2004,132,4,0,1,4,0,2,32,25,13490
2004,132,4,1,1,4,0,2,29,22,16625
2005,132,4,0,1,4,0,2,32,25,16110
2005,132,4,0,1,4,0,2,32,25,13800
2005,220,4,0,1,4,0,2,28,19,20700
1999,132,4,0,1,2,0,0,36,24,2000
1999,150,4,0,1,2,0,0,36,24,2000
1999,132,4,0,1,4,0,2,36,24,2000
1999,150,4,0,1,2,0,0,36,24,2000
1999,132,4,0,1,4,0,2,36,24,2000
1999,150,4,0,1,4,0,2,36,24,2000
2000,132,4,0,1,4,0,2,31,24,2000
2000,132,4,0,1,4,0,2,31,24,2044
2001,132,4,0,1,4,0,2,30,24,12715
2008,150,5,1,1,2,0,5,29,20,20990
2008,150,5,1,1,2,0,5,29,20,20525
2008,150,5,1,1,2,0,5,29,20,20525
2008,150,5,1,1,2,0,1,28,20,24315
2008,150,5,0,1,2,0,5,28,20,17475
2008,150,5,1,1,2,0,5,29,20,20990
2008,150,5,1,1,2,0,5,29,20,18550
2008,150,5,1,1,2,0,1,28,20,24315
2008,150,5,1,1,2,0,5,29,20,18550
2008,150,5,0,1,2,0,1,28,20,23240
2008,150,5,1,1,2,0,1,28,20,25740
2008,150,5,1,1,2,0,5,29,20,20990
2008,150,5,1,1,2,0,1,28,20,25740
2008,150,5,0,1,2,0,5,28,20,17475
2008,150,5,1,1,2,0,5,29,20,20990
2008,150,5,0,1,2,0,1,28,20,23240
2009,150,5,1,1,2,0,1,28,20,25990
2009,150,5,1,1,2,0,1,28,20,25990
2009,150,5,0,1,2,0,5,28,20,18290
2009,150,5,0,1,2,0,5,28,20,18290
2009,150,5,1,1,2,0,1,28,20,26990
2009,150,5,1,1,2,0,5,29,20,19390
2009,150,5,1,1,2,0,5,29,20,19390
2009,150,5,1,1,2,0,1,28,20,26990
2010,150,5,0,1,2,0,5,28,20,18690
2010,150,5,1,1,2,0,1,28,20,27390
2010,150,5,0,1,2,0,5,28,20,18690
2010,150,5,1,1,2,0,5,29,20,20390
2010,150,5,1,1,2,0,5,29,20,19790
2010,150,5,1,1,2,0,5,29,20,20390
2010,150,5,1,1,2,0,1,28,20,27390
2010,150,5,1,1,2,0,5,29,20,20390
2010,150,5,1,1,2,0,1,28,20,26390
2010,150,5,1,1,2,0,5,29,20,19790
2010,150,5,1,1,2,0,5,29,20,20390
2010,150,5,1,1,2,0,1,28,20,26390
1994,214,6,1,1,4,2,2,24,16,2000
1995,214,6,1,1,4,2,2,24,16,2000
1996,214,6,1,1,4,2,2,24,16,2000
1994,170,6,1,1,4,2,2,25,17,2000
1994,170,6,1,1,4,2,2,25,17,2000
1994,225,6,1,1,4,2,2,24,15,2000
1994,170,6,1,1,4,2,2,25,17,2000
1995,205,6,1,1,4,2,2,26,17,2000
1995,225,6,1,1,4,2,2,26,17,2000
1996,205,6,1,1,4,2,2,27,17,2000
2009,210,6,1,3,4,1,6,21,15,26220
2009,210,6,1,0,4,1,6,22,16,24560
2009,210,6,1,0,4,1,6,22,16,22240
2009,210,6,1,3,4,1,6,21,15,23900
2010,210,6,1,3,4,1,6,21,15,23250
2010,260,6,1,0,4,1,6,21,16,25750
2010,210,6,1,0,4,1,6,22,16,23235
2010,260,6,1,0,4,1,6,21,16,26750
2010,210,6,1,0,4,1,6,22,16,21590
2010,260,6,1,3,4,1,6,20,16,27410
2010,260,6,1,3,4,1,6,20,16,28410
2010,210,6,1,3,4,1,6,21,15,24895
2010,210,6,1,0,4,1,6,22,16,21590
2010,210,6,1,3,4,1,6,21,15,23250
2011,260,6,1,3,4,1,6,21,16,28995
2011,260,6,1,0,4,1,6,21,16,27245
2011,260,6,1,3,4,1,6,21,16,27995
2011,210,6,1,3,4,1,6,21,15,23995
2011,210,6,1,0,4,1,6,22,16,21590
2011,260,6,1,0,4,1,6,21,16,26245
2011,210,6,1,0,4,1,6,22,16,23235
2011,210,6,1,0,4,1,6,22,16,22245
2011,210,6,1,3,4,1,6,21,15,24985
2011,210,6,1,3,4,1,6,21,15,23340
2004,290,6,0,0,2,0,0,22,16,89000
2004,252,6,1,0,2,0,0,22,16,89000
2005,290,6,0,0,2,0,0,22,16,89000
2005,252,6,1,0,2,0,0,22,16,89000
2017,573,6,3,2,2,0,0,22,21,156000
2015,131,4,1,1,4,0,13,26,24,21710
2015,131,4,1,1,4,0,13,26,24,20720
2016,131,4,1,1,4,0,13,26,24,21760
2016,131,4,1,1,4,0,13,26,24,20870
2017,131,4,1,1,4,0,13,26,24,22230
2017,131,4,1,1,4,0,13,26,24,21330
2015,235,4,1,2,4,1,6,28,21,35880
2015,235,4,1,1,4,1,6,28,22,36580
2015,235,4,1,2,4,1,6,28,21,37980
2015,235,4,1,1,4,1,6,28,22,34480
2016,235,4,1,1,4,1,6,28,22,34965
2016,235,4,1,1,4,1,6,28,22,37065
2016,235,4,1,2,4,1,6,28,22,36365
2016,235,4,1,2,4,1,6,27,22,38465
2017,235,4,1,2,4,1,6,27,22,38585
2017,235,4,1,2,4,1,6,28,22,36485
2017,235,4,1,1,4,1,6,28,22,37185
2017,235,4,1,1,4,1,6,28,22,35085
2015,194,4,1,1,4,1,6,31,35,39720
2015,194,4,1,2,4,1,6,30,33,41310
2016,194,4,1,2,4,1,6,30,33,41310
2016,194,4,1,1,4,1,6,31,35,39720
2017,194,4,1,2,4,1,6,30,33,39720
1991,140,4,0,1,2,0,5,28,21,2000
1991,110,4,0,1,2,0,5,35,24,2000
1992,110,4,0,1,2,0,5,35,24,2000
1992,140,4,0,1,2,0,5,28,20,2000
1993,140,4,0,1,2,0,5,28,20,2000
1993,110,4,0,1,2,0,5,34,24,2000
2015,248,6,1,1,4,2,8,28,19,37775
2015,248,6,1,1,4,2,8,28,19,35775
2015,248,6,1,1,4,2,8,28,19,28975
2015,248,6,1,1,4,2,8,28,19,37375
2015,248,6,1,1,4,2,8,28,19,42030
2015,248,6,1,1,4,2,8,28,19,44600
2015,248,6,1,1,4,2,8,28,19,32275
2016,248,6,1,1,4,2,8,28,19,37650
2016,248,6,1,1,4,2,8,28,19,32550
2016,248,6,1,1,4,2,8,28,19,36050
2016,248,6,1,1,4,2,8,28,19,42305
2016,248,6,1,1,4,2,8,28,19,44875
2016,248,6,1,1,4,2,8,28,19,29400
2016,248,6,1,1,4,2,8,28,19,38050
2016,248,6,1,1,4,2,8,28,19,33500
1990,93,4,0,1,4,0,4,31,22,2000
2015,199,4,1,1,4,1,2,39,35,32150
2015,199,4,1,1,4,1,2,40,36,25990
2016,199,4,1,1,4,1,2,39,35,32195
2016,199,4,1,1,4,1,2,40,36,25995
2017,192,4,1,1,4,1,2,46,39,25995
2017,192,4,1,1,4,1,2,46,39,30990
2014,199,4,1,1,4,1,2,40,36,25995
2014,274,4,1,1,4,1,2,31,20,27500
2014,192,4,1,1,4,1,2,34,23,25500
2014,192,4,1,1,4,1,2,34,23,21500
2014,199,4,1,1,4,1,2,39,35,31995
2014,274,4,1,1,4,1,2,31,20,35300
2014,192,4,1,1,4,1,2,34,23,23950
2015,192,4,1,1,4,1,2,34,23,25790
2015,192,4,1,1,4,1,2,34,23,21840
2015,274,4,1,1,4,1,2,31,20,27700
2015,274,4,1,1,4,1,2,31,20,35500
2015,192,4,1,1,4,1,2,34,23,24340
2016,245,4,1,1,4,1,2,32,22,29940
2016,178,4,3,1,4,1,2,39,28,24140
2016,185,4,1,1,4,1,2,35,24,25140
2016,185,4,1,1,4,1,2,35,24,22140
2016,245,4,1,1,4,1,2,32,22,36040
2015,175,4,1,2,4,1,6,33,25,30295
2015,175,4,1,2,4,1,6,33,25,24895
2015,175,4,1,2,4,1,6,33,25,25195
2015,175,4,1,2,4,1,6,33,25,29995
2015,256,6,1,2,4,1,6,27,20,32995
2015,175,4,1,2,4,1,6,33,25,26995
2015,175,4,1,2,4,1,6,33,25,27295
2016,175,4,1,2,4,1,6,33,25,30695
2016,256,6,1,2,4,1,6,27,20,33395
2016,175,4,1,2,4,1,6,33,25,25295
2016,175,4,1,2,4,1,6,33,25,27695
2016,175,4,1,2,4,1,6,33,25,27395
2016,175,4,1,2,4,1,6,33,25,24995
2016,175,4,1,2,4,1,6,33,25,30395
2017,175,4,1,2,4,1,6,32,25,35995
2017,175,4,1,2,4,1,6,32,25,25645
2017,256,6,1,2,4,1,6,27,20,34995
2017,175,4,1,2,4,1,6,32,25,27695
2017,256,6,1,2,4,1,6,27,20,38195
2017,175,4,1,2,4,1,6,32,25,32390
2015,148,4,1,3,4,0,6,30,24,22195
2015,168,4,1,1,4,0,6,28,23,21295
2015,168,4,1,3,4,0,6,26,23,22695
2015,168,4,1,3,4,0,6,26,23,24995
2015,148,4,1,1,4,0,6,32,25,22795
2015,148,4,1,3,4,0,6,30,24,24195
2015,148,4,0,1,4,0,6,30,24,19595
2015,148,4,1,1,4,0,6,32,25,20795
2015,168,4,1,1,4,0,6,28,23,23595
2016,168,4,1,1,4,0,6,28,23,23995
2016,148,4,1,3,4,0,6,29,23,22195
2016,168,4,1,3,4,0,6,27,22,22695
2016,168,4,1,3,4,0,6,27,22,25395
2016,168,4,1,3,4,0,6,27,22,23895
2016,168,4,1,1,4,0,6,28,23,22495
2016,168,4,1,1,4,0,6,28,23,21295
2016,148,4,1,1,4,0,6,31,24,20795
2016,148,4,0,1,4,0,6,29,23,19595
2016,168,4,1,3,4,0,6,27,22,27395
2016,168,4,1,1,4,0,6,28,23,25995
2017,168,4,1,3,4,0,6,27,22,24195
2017,148,4,1,3,4,0,6,29,23,22495
2017,168,4,1,3,4,0,6,27,22,25695
2017,148,4,1,1,4,0,6,30,24,20995
2017,168,4,1,3,4,0,6,27,22,27695
2017,168,4,1,1,4,0,6,28,23,24195
2017,168,4,1,1,4,0,6,28,23,22695
2017,148,4,0,1,4,0,6,29,23,19795
2015,166,4,1,2,4,1,6,29,24,26195
2015,166,4,1,1,4,1,6,31,25,24195
2015,224,6,1,2,4,1,6,28,20,28195
2015,166,4,1,1,4,1,6,31,25,23195
2016,224,6,1,2,4,1,6,27,20,30995
2016,166,4,1,2,4,1,6,31,25,24995
2016,166,4,1,2,4,1,6,29,24,26995
2016,166,4,1,1,4,1,6,31,25,22995
2016,166,4,1,1,4,1,6,31,25,23995
2016,166,4,1,2,4,1,6,29,24,25995
2016,166,4,1,1,4,1,6,31,25,24995
2017,224,6,1,2,4,1,6,27,20,31695
2017,166,4,1,1,4,1,6,30,25,24495
2017,166,4,1,2,4,1,6,29,24,24995
2017,166,4,1,2,4,1,6,29,24,27495
2017,166,4,1,1,4,1,6,30,25,25495
2017,166,4,1,2,4,1,6,29,24,26495
2017,166,4,1,1,4,1,6,30,25,23495
2007,200,6,1,1,4,2,3,23,16,24460
2007,255,6,1,1,4,2,3,22,15,33775
2007,255,6,1,1,4,2,3,22,15,27600
2007,255,6,1,2,4,2,3,22,14,27550
2007,255,6,1,2,4,2,3,22,14,35825
2007,255,6,1,2,4,2,3,22,14,30250
2008,253,6,1,2,4,2,3,22,14,30310
2008,253,6,1,2,4,2,3,22,14,27225
2008,253,6,1,1,4,2,3,23,15,34150
2008,253,6,1,2,4,2,3,22,14,36195
2008,253,6,1,1,4,2,3,23,15,28265
2008,200,6,1,1,4,2,3,22,15,24635
2017,287,6,1,1,4,1,8,28,18,42495
2017,287,6,1,1,4,1,8,28,18,30495
2017,287,6,1,1,4,1,8,28,18,28595
2017,287,6,1,1,4,1,8,28,18,37895
2017,287,6,1,1,4,1,8,28,18,34495
2015,570,8,3,2,4,2,2,24,15,200500
2015,310,6,3,2,4,2,2,27,18,82800
